OrderID,OrderDate,DeliveryDate,SupplierID,SupplierRegion,WarehouseID,WarehouseRegion,WarehouseCapacity,ProductCategory,ShelfLifeDays,TransportMode,DistanceKM,PlannedLeadTimeDays,ActualLeadTimeDays,OrderQuantity,UnitCost,ShippingCost,InventoryLevel,ReorderPoint,CustomerPriority,IsDelayed
ORD-107787,2023-11-04,2023-11-13,SUP-011,Central,WH-06,South,34774,Home Care,90,Road,1114.91,4.39,9.1,3888,13.46,693.57,4261.0,5216,High,1
ORD-107788,2023-03-20,2023-03-25,SUP-013,South,WH-11,Central,38147,Confectionery,120,Air,2288.21,3.86,5.16,3121,21.66,6427.35,16794.0,5722,Standard,1
ORD-107789,2024-10-10,2024-10-16,SUP-031,North,WH-06,South,34774,Snacks,45,Rail,1304.8,6.63,6.75,3097,1.27,404.1,33977.0,5216,High,0
ORD-107790,2024-12-06,2024-12-16,SUP-006,South,WH-09,North,44883,Personal Care,60,Rail,2676.03,8.35,10.15,4576,12.67,1224.55,968.0,6732,Standard,1
ORD-107791,2024-11-15,2024-11-25,SUP-034,West,WH-04,Central,39740,Frozen Foods,20,Rail,2069.97,7.59,10.94,4209,3.39,871.25,19062.0,5961,Critical,1
ORD-107792,2023-09-15,2023-09-21,SUP-024,North,WH-11,Central,38147,Snacks,45,Rail,2200.15,7.75,6.83,2288,4.04,503.39,2875.0,5722,High,0
ORD-107793,2024-03-14,2024-03-20,SUP-021,Central,WH-12,North,38605,Personal Care,60,Rail,1010.49,6.26,6.2,4746,24.36,479.58,12906.0,5790,High,0
ORD-107794,2023-03-09,2023-03-27,SUP-003,North,WH-11,Central,38147,Dairy,7,Sea,2930.27,15.66,18.22,343,10.22,40.2,16978.0,5722,High,1
ORD-107795,2023-04-17,2023-04-24,SUP-033,North,WH-07,North,23459,Home Care,90,Road,2522.47,6.15,7.39,1287,1.35,519.43,7716.0,3518,Standard,1
ORD-107796,2023-07-08,2023-07-15,SUP-038,Central,WH-08,North,21814,Frozen Foods,20,Road,2348.26,5.94,7.54,1565,22.4,588.0,8846.0,3272,Standard,1
ORD-107797,2024-08-08,2024-08-11,SUP-027,South,WH-07,North,23459,Beverages,30,Air,2036.99,3.55,3.55,837,10.74,1534.47,4564.0,3518,High,0
ORD-107798,2024-12-09,2024-12-17,SUP-014,Central,WH-06,South,34774,Snacks,45,Road,920.48,4.15,8.53,4342,11.05,639.48,7244.0,5216,High,1
ORD-107799,2024-03-08,2024-03-16,SUP-018,East,WH-11,Central,38147,Frozen Foods,20,Road,2248.25,5.81,8.81,434,22.64,156.12,36381.0,5722,Standard,1
ORD-107800,2024-12-26,2025-01-06,SUP-027,South,WH-04,Central,39740,Snacks,45,Rail,2260.97,7.83,11.06,1204,3.31,272.22,1793.0,5961,Standard,1
ORD-107801,2023-04-10,2023-04-17,SUP-005,East,WH-08,North,21814,Frozen Foods,20,Rail,823.45,6.03,7.63,3229,5.73,265.89,14826.0,3272,Standard,1
ORD-107802,2024-09-28,2024-10-02,SUP-021,Central,WH-07,North,23459,Staples,180,Road,1159.6,4.45,4.73,3205,9.57,594.64,14807.0,3518,Standard,0
ORD-107803,2023-06-15,2023-06-23,SUP-035,Central,WH-03,North,5995,Beverages,30,Rail,1473.66,6.84,8.55,2503,14.07,368.86,543.0,899,Standard,1
ORD-107804,2023-01-03,2023-01-10,SUP-010,Central,WH-11,Central,38147,Dairy,7,Road,2173.37,5.72,7.35,3498,8.42,1216.39,21328.0,5722,Standard,1
ORD-107805,2023-08-19,2023-08-22,SUP-009,East,WH-12,North,38605,Personal Care,60,Air,1383.96,2.73,3.55,1104,16.39,1375.1,10379.0,5790,High,0
ORD-107806,2024-01-30,2024-02-06,SUP-005,East,WH-09,North,44883,Snacks,45,Rail,2627.96,8.28,7.88,1383,1.29,363.45,19916.0,6732,Critical,0
ORD-107807,2024-03-13,2024-03-23,SUP-010,Central,WH-06,South,34774,Staples,180,Road,2568.93,6.21,10.2,781,3.89,321.01,31532.0,5216,Standard,1
ORD-107808,2024-06-05,2024-06-22,SUP-010,Central,WH-10,Central,9251,Home Care,90,Sea,2565.51,15.21,17.94,1116,1.79,114.52,3222.0,1387,High,1
ORD-107809,2024-07-28,2024-07-30,SUP-032,Central,WH-04,Central,39740,Home Care,90,Air,663.54,1.83,2.28,2797,8.56,1670.34,17430.0,5961,High,0
ORD-107810,2023-12-04,2023-12-11,SUP-036,Central,WH-04,Central,39740,Beverages,30,Road,472.95,3.59,7.88,3952,3.88,299.06,19702.0,5961,Standard,1
ORD-107811,2024-08-24,2024-09-06,SUP-013,South,WH-02,South,19216,Confectionery,120,Sea,1580.2,13.98,13.51,4487,5.6,283.61,15777.0,2882,Standard,0
ORD-107812,2023-12-27,2023-12-31,SUP-037,South,WH-01,South,26129,Dairy,7,Road,935.67,4.17,4.29,4094,19.63,612.9,3537.0,3919,Standard,0
ORD-107813,2023-03-04,2023-03-09,SUP-020,South,WH-07,North,23459,Home Care,90,Rail,705.7,5.88,5.59,912,2.82,64.36,18996.0,3518,High,0
ORD-107814,2023-01-13,2023-01-26,SUP-027,South,WH-12,North,38605,Confectionery,120,Sea,2248.63,14.81,13.64,4892,10.29,440.01,10855.0,5790,Standard,0
ORD-107815,2024-06-01,2024-06-05,SUP-037,South,WH-11,Central,38147,Dairy,7,Road,2540.41,6.18,4.98,1413,11.45,574.34,34152.0,5722,Standard,0
ORD-107816,2023-07-22,2023-07-30,SUP-006,South,WH-07,North,23459,Staples,180,Road,1672.56,5.09,8.97,1632,15.2,436.74,3711.0,3518,Critical,1
ORD-107817,2023-02-05,2023-02-20,SUP-039,North,WH-07,North,23459,Dairy,7,Sea,-231.21,12.29,15.8,931,16.4,8.61,7994.0,3518,High,1
ORD-107818,2023-08-22,2023-08-30,SUP-035,Central,WH-01,South,26129,Personal Care,60,Rail,2338.54,7.92,8.93,1717,22.38,401.53,20250.0,3919,High,1
ORD-107819,2023-01-07,2023-01-17,SUP-029,Central,WH-05,Central,20101,Personal Care,60,Rail,2631.73,8.29,10.16,4945,18.67,1301.39,14418.0,3015,High,1
ORD-107820,2023-12-19,2023-12-23,SUP-036,Central,WH-12,North,38605,Home Care,90,Air,1241.62,2.55,4.11,4710,12.49,5263.21,29075.0,5790,Standard,1
ORD-107821,2024-05-23,2024-06-01,SUP-010,Central,WH-01,South,26129,Dairy,7,Road,1931.95,5.41,9.4,4338,7.71,1340.92,15245.0,3919,High,1
ORD-107822,2023-07-25,2023-07-31,SUP-013,South,WH-09,North,44883,Beverages,30,Road,1562.09,4.95,6.52,3135,24.11,783.55,9766.0,6732,Standard,1
ORD-107823,2023-11-27,2023-12-04,SUP-033,North,WH-04,Central,39740,Dairy,7,Rail,936.26,6.17,7.1,2149,2.27,201.2,33245.0,5961,Standard,0
ORD-107824,2024-11-13,2024-11-22,SUP-008,Central,WH-09,North,44883,Frozen Foods,20,Rail,883.84,6.1,9.48,801,1.03,70.8,19376.0,6732,High,1
ORD-107825,2024-06-09,2024-06-22,SUP-013,South,WH-11,Central,38147,Frozen Foods,20,Sea,1207.11,13.51,13.85,2042,16.75,98.6,33835.0,5722,Critical,0
ORD-107826,2023-10-21,2023-10-30,SUP-014,Central,WH-01,South,26129,Confectionery,120,Road,2744.97,6.43,10.0,729,1.18,320.17,15022.0,3919,Standard,1
ORD-107827,2024-10-21,2024-10-30,SUP-039,North,WH-09,North,44883,Dairy,7,Rail,2470.16,8.09,9.79,1665,9.75,411.28,13790.0,6732,Standard,1
ORD-107828,2024-09-10,2024-09-16,SUP-031,North,WH-03,North,5995,Snacks,45,Rail,235.44,5.29,6.04,1352,2.61,31.83,385.0,899,Standard,0
ORD-107829,2023-12-07,2023-12-15,SUP-005,East,WH-05,Central,20101,Staples,180,Road,1652.02,5.07,8.36,4838,8.74,1278.8,16020.0,3015,High,1
ORD-107830,2024-07-17,2024-07-29,SUP-001,South,WH-03,North,5995,Confectionery,120,Sea,424.92,12.53,12.51,4789,1.87,81.4,5993.0,899,High,0
ORD-107831,2024-08-09,2024-08-13,SUP-007,South,WH-11,Central,38147,Frozen Foods,20,Air,1014.46,2.27,4.05,4977,3.98,4544.06,8163.0,5722,High,1
ORD-107832,2024-05-20,2024-06-06,SUP-035,Central,WH-08,North,21814,Personal Care,60,Sea,2998.06,15.75,17.55,1721,19.79,206.39,17177.0,3272,Standard,1
ORD-107833,2023-01-26,2023-01-31,SUP-033,North,WH-02,South,19216,Beverages,30,Road,1174.98,4.47,5.95,3456,10.06,649.72,,2882,High,1
ORD-107834,2024-04-27,2024-05-03,SUP-001,South,WH-11,Central,38147,Home Care,90,Rail,173.25,5.22,6.41,572,17.31,9.91,4658.0,5722,Standard,1
ORD-107835,2023-03-24,2023-04-01,SUP-022,Central,WH-09,North,44883,Dairy,7,Road,2859.12,6.57,8.5,1719,15.74,786.37,33166.0,6732,High,1
ORD-107836,2024-12-11,2024-12-27,SUP-031,North,WH-04,Central,39740,Personal Care,60,Sea,227.35,12.28,16.4,3307,1.86,30.07,23927.0,5961,Critical,1
ORD-107837,2023-06-03,2023-06-19,SUP-020,South,WH-10,Central,9251,Snacks,45,Sea,2008.12,14.51,16.2,2677,23.84,215.03,9179.0,1387,Standard,1
ORD-107838,2023-01-01,2023-01-15,SUP-038,Central,WH-08,North,21814,Staples,180,Sea,684.73,12.86,14.68,3027,11.67,82.91,6672.0,3272,Standard,1
ORD-107839,2024-04-04,2024-04-09,SUP-029,Central,WH-06,South,34774,Confectionery,120,Road,1855.45,5.32,5.98,1415,23.89,420.07,4484.0,5216,Standard,0
ORD-107840,2023-11-11,2023-11-19,SUP-009,East,WH-09,North,44883,Confectionery,120,Road,2466.56,6.08,8.78,1458,8.51,575.4,9367.0,6732,Standard,1
ORD-107841,2023-09-06,2023-09-10,SUP-007,South,WH-01,South,26129,Home Care,90,Air,2881.64,4.6,4.37,827,8.63,2144.81,22956.0,3919,High,0
ORD-107842,2024-06-05,2024-06-11,SUP-025,East,WH-11,Central,38147,Dairy,7,Road,2930.92,6.66,6.74,3913,11.55,1834.99,17048.0,5722,Standard,0
ORD-107843,2024-01-17,2024-01-31,SUP-001,South,WH-09,North,44883,Frozen Foods,20,Sea,149.09,12.19,14.11,1617,14.92,9.64,14977.0,6732,Standard,1
ORD-107844,2024-10-23,2024-10-28,SUP-001,South,WH-02,South,19216,Personal Care,60,Road,641.42,3.8,5.24,4888,2.91,501.64,4224.0,2882,High,1
ORD-107845,2024-04-03,2024-04-09,SUP-022,Central,WH-01,South,26129,Personal Care,60,Road,2238.95,5.8,6.48,3083,23.4,1104.43,909.0,3919,Standard,0
ORD-107846,2024-11-27,2024-12-12,SUP-004,East,WH-09,North,44883,Beverages,30,Sea,692.74,12.87,15.53,4689,14.3,129.93,36362.0,6732,High,1
ORD-107847,2023-02-16,2023-02-21,SUP-032,Central,WH-02,South,19216,Personal Care,60,Road,740.17,3.93,5.54,4259,22.22,504.38,3197.0,2882,Standard,1
ORD-107848,2023-03-25,2023-03-30,SUP-007,South,WH-10,Central,9251,Home Care,90,Road,621.5,3.78,5.63,803,9.58,79.85,857.0,1387,Critical,1
ORD-107849,2023-02-22,2023-02-28,SUP-019,Central,WH-12,North,38605,Frozen Foods,20,Road,866.42,4.08,6.3,2432,12.61,337.14,1282.0,5790,Standard,1
ORD-107850,2024-07-12,2024-07-15,SUP-021,Central,WH-06,South,34774,Personal Care,60,Road,1210.97,4.51,3.21,92,22.32,17.83,15410.0,5216,Standard,0
ORD-107851,2023-03-04,2023-03-20,SUP-015,West,WH-04,Central,39740,Snacks,45,Sea,1594.03,13.99,16.35,3328,23.81,212.2,38244.0,5961,Standard,1
ORD-107852,2023-05-28,2023-06-12,SUP-020,South,WH-12,North,38605,Snacks,45,Sea,1052.1,13.32,15.89,3470,16.51,146.03,24835.0,5790,Standard,1
ORD-107853,2024-06-24,2024-06-28,SUP-017,West,WH-10,Central,9251,Frozen Foods,20,Road,54.74,3.07,4.73,1607,20.88,14.08,7724.0,1387,High,1
ORD-107854,2024-10-14,2024-10-19,SUP-039,North,WH-03,North,5995,Dairy,7,Road,1824.31,5.28,5.27,329,12.75,96.03,4164.0,899,Standard,0
ORD-107855,2024-10-03,2024-10-06,SUP-033,North,WH-10,Central,9251,Frozen Foods,20,Road,1552.48,4.94,3.94,2924,16.12,726.31,3447.0,1387,Standard,0
ORD-107856,2024-09-17,2024-09-19,SUP-040,East,WH-09,North,44883,Frozen Foods,20,Air,616.19,1.77,2.04,1551,2.5,860.14,15409.0,6732,Standard,0
ORD-107857,2023-06-02,2023-06-14,SUP-037,South,WH-03,North,5995,Frozen Foods,20,Sea,704.6,12.88,12.07,2793,24.88,78.72,5610.0,899,High,0
ORD-107858,2024-04-01,2024-04-06,SUP-033,North,WH-05,Central,20101,Snacks,45,Air,2564.14,4.21,5.1,3682,14.5,8497.06,15327.0,3015,Standard,0
ORD-107859,2024-09-09,2024-09-17,SUP-036,Central,WH-04,Central,39740,Snacks,45,Rail,2302.29,7.88,9.0,3019,24.48,695.06,11849.0,5961,Standard,1
ORD-107860,2024-12-15,2024-12-21,SUP-032,Central,WH-04,Central,39740,Frozen Foods,20,Road,313.51,3.39,6.82,347,9.3,17.41,32842.0,5961,Standard,1
ORD-107861,2023-02-14,2023-02-19,SUP-002,North,WH-09,North,44883,Confectionery,120,Road,1122.15,4.4,5.46,3709,8.92,665.93,44774.0,6732,Standard,1
ORD-107862,2024-05-09,2024-05-15,SUP-037,South,WH-01,South,26129,Frozen Foods,20,Road,763.27,3.95,6.03,3602,3.57,439.89,16592.0,3919,Standard,1
ORD-107863,2023-07-03,2023-07-07,SUP-010,Central,WH-12,North,38605,Dairy,7,Road,187.16,3.23,4.79,4540,8.23,135.95,15556.0,5790,Standard,1
ORD-107864,2023-05-07,2023-05-12,SUP-018,East,WH-11,Central,38147,Snacks,45,Rail,626.08,5.78,5.34,3084,19.5,193.08,26512.0,5722,Standard,0
ORD-107865,2023-05-20,2023-05-24,SUP-028,East,WH-05,Central,20101,Snacks,45,Road,718.8,3.9,4.87,2505,18.92,288.09,19240.0,3015,Standard,0
ORD-107866,2023-11-27,2023-12-03,SUP-037,South,WH-10,Central,9251,Frozen Foods,20,Road,214.77,3.27,6.94,1887,23.91,64.84,4360.0,1387,High,1
ORD-107867,2024-03-27,2024-04-09,SUP-025,East,WH-04,Central,39740,Snacks,45,Sea,402.26,12.5,13.1,283,1.39,4.55,24166.0,5961,Critical,0
ORD-107868,2023-12-23,2024-01-09,SUP-009,East,WH-06,South,34774,Confectionery,120,Sea,843.55,13.05,17.42,4994,9.06,168.51,10476.0,5216,Standard,1
ORD-107869,2023-07-22,2023-07-29,SUP-023,North,WH-04,Central,39740,Beverages,30,Rail,930.76,6.16,7.53,1509,23.25,140.45,29711.0,5961,High,1
ORD-107870,2024-10-18,2024-10-24,SUP-032,Central,WH-05,Central,20101,Beverages,30,Road,376.69,3.47,6.39,2931,22.49,176.65,14088.0,3015,Standard,1
ORD-107871,2024-07-24,2024-08-01,SUP-018,East,WH-11,Central,38147,Staples,180,Road,1560.58,4.95,8.03,3891,8.52,971.55,13887.0,5722,Standard,1
ORD-107872,2023-05-13,2023-05-18,SUP-023,North,WH-12,North,38605,Snacks,45,Road,740.2,3.93,5.29,2373,,281.04,4764.0,5790,Standard,1
ORD-107873,2023-03-14,2023-03-27,SUP-004,East,WH-05,Central,20101,Beverages,30,Sea,315.35,12.39,13.02,1522,11.6,19.2,16904.0,3015,Standard,0
ORD-107874,2024-10-13,2024-10-16,SUP-010,Central,WH-06,South,34774,Beverages,30,Road,54.64,3.07,3.17,379,11.92,3.31,3892.0,5216,Standard,0
ORD-107875,2024-05-05,2024-05-10,SUP-029,Central,WH-03,North,5995,Snacks,45,Air,2005.11,3.51,5.99,1672,18.49,3017.29,1935.0,899,Standard,1
ORD-107876,2024-03-31,2024-04-04,SUP-003,North,WH-05,Central,20101,Home Care,90,Road,280.61,3.35,4.58,1976,22.7,88.72,14570.0,3015,High,1
ORD-107877,2024-11-27,2024-12-05,SUP-034,West,WH-11,Central,38147,Beverages,30,Rail,2468.14,8.09,8.64,4795,8.39,1183.47,25111.0,5722,Critical,0
ORD-107878,2024-04-08,2024-04-16,SUP-019,Central,WH-05,Central,20101,Confectionery,120,Rail,2358.66,7.95,8.92,4645,15.79,1095.6,5334.0,3015,Standard,0
ORD-107879,2024-03-04,2024-03-12,SUP-031,North,WH-07,North,23459,Home Care,90,Rail,1194.41,6.49,8.46,402,21.41,48.02,9364.0,3518,Critical,1
ORD-107880,2023-01-29,2023-02-04,SUP-039,North,WH-02,South,19216,Dairy,7,Road,1803.37,5.25,6.05,2202,16.8,635.36,2122.0,2882,Standard,0
ORD-107881,2023-01-16,2023-01-23,SUP-007,South,WH-01,South,26129,Dairy,7,Road,2178.79,5.72,8.0,470,22.03,163.84,8867.0,3919,Standard,1
ORD-107882,2024-12-11,2024-12-16,SUP-007,South,WH-03,North,5995,Staples,180,Road,658.9,3.82,5.19,4997,13.49,526.81,2501.0,899,Standard,1
ORD-107883,2023-06-02,2023-06-14,SUP-024,North,WH-07,North,23459,Home Care,90,Sea,1095.33,13.37,12.67,4332,15.21,189.8,6335.0,3518,High,0
ORD-107884,2024-06-01,2024-06-04,SUP-003,North,WH-12,North,38605,Frozen Foods,20,Air,79.44,1.1,3.86,3649,2.24,260.9,28924.0,5790,Standard,1
ORD-107885,2023-02-08,2023-02-13,SUP-004,East,WH-05,Central,20101,Dairy,7,Rail,1491.58,6.86,5.88,3174,15.21,473.43,13803.0,3015,Standard,0
ORD-107886,2023-01-17,2023-01-23,SUP-014,Central,WH-02,South,19216,Home Care,90,Rail,1154.52,6.44,6.76,4415,11.19,509.72,10650.0,2882,High,0
ORD-107887,2024-11-24,2024-12-01,SUP-025,East,WH-07,North,23459,Beverages,30,Road,180.01,3.23,7.4,1745,12.66,50.26,3832.0,3518,Standard,1
ORD-107888,2024-05-26,2024-06-01,SUP-039,North,WH-09,North,44883,Frozen Foods,20,Road,1420.6,4.78,6.49,2027,17.32,460.73,24971.0,6732,Standard,1
ORD-107889,2023-12-19,2023-12-25,SUP-035,Central,WH-09,North,44883,Confectionery,120,Road,1272.82,4.59,6.44,2240,2.76,456.18,7097.0,6732,Standard,1
ORD-107890,2024-11-08,2024-11-21,SUP-033,North,WH-12,North,38605,Beverages,30,Rail,2624.84,8.28,13.1,2154,21.91,565.39,25198.0,5790,Standard,1
ORD-107891,2023-06-15,2023-06-19,SUP-034,West,WH-02,South,19216,Confectionery,120,Rail,455.04,5.57,4.81,3836,6.33,174.55,4839.0,2882,High,0
ORD-107892,2023-01-12,2023-01-13,SUP-024,North,WH-03,North,5995,Home Care,90,Road,361.95,3.45,1.97,3938,,228.06,3126.0,899,High,0
ORD-107893,2024-02-11,2024-02-14,SUP-028,East,WH-04,Central,39740,Confectionery,120,Air,1657.67,3.07,3.87,1826,10.45,2724.21,918.0,5961,Standard,0
ORD-107894,2024-01-16,2024-01-30,SUP-027,South,WH-02,South,19216,Staples,180,Sea,1478.85,13.85,14.18,1778,18.98,105.18,,2882,Standard,0
ORD-107895,2024-09-26,2024-10-02,SUP-011,Central,WH-11,Central,38147,Personal Care,60,Road,2616.22,6.27,6.82,1171,14.98,490.18,3968.0,5722,High,0
ORD-107896,2024-08-29,2024-09-05,SUP-032,Central,WH-02,South,19216,Beverages,30,Rail,590.01,5.74,7.96,1902,8.34,112.22,19164.0,2882,Standard,1
ORD-107897,2023-03-20,2023-03-26,SUP-029,Central,WH-01,South,26129,Personal Care,60,Road,2698.89,6.37,6.1,2611,1.57,1127.49,3563.0,3919,Standard,0
ORD-107898,2023-11-15,2023-11-23,SUP-021,Central,WH-12,North,38605,Staples,180,Rail,233.06,5.29,8.11,2710,21.99,63.16,22677.0,5790,High,1
ORD-107899,2023-07-06,2023-07-15,SUP-035,Central,WH-09,North,44883,Home Care,90,Road,2964.07,6.71,9.61,4465,22.65,2117.53,43749.0,6732,Standard,1
ORD-107900,2023-09-11,2023-09-17,SUP-013,South,WH-03,North,5995,Personal Care,60,Road,733.0,3.92,6.87,105,1.07,12.31,3048.0,899,Standard,1
ORD-107901,2024-08-17,2024-08-24,SUP-003,North,WH-02,South,19216,Confectionery,120,Road,1542.55,4.93,7.17,1590,24.28,392.42,15664.0,2882,Standard,1
ORD-107902,2024-04-28,2024-05-16,SUP-021,Central,WH-09,North,44883,Dairy,7,Sea,2866.67,15.58,18.24,2468,12.03,283.0,13182.0,6732,Standard,1
ORD-107903,2024-04-18,2024-04-20,SUP-013,South,WH-09,North,44883,Confectionery,120,Air,403.82,1.5,2.68,1756,13.84,638.2,3188.0,6732,Standard,1
ORD-107904,2023-11-11,2023-11-27,SUP-025,East,WH-03,North,5995,Staples,180,Sea,1238.71,13.55,16.62,1787,2.01,88.54,1317.0,899,High,1
ORD-107905,2023-02-28,2023-03-07,SUP-012,South,WH-10,Central,9251,Personal Care,60,Road,599.01,3.75,7.03,3656,19.61,350.4,7967.0,1387,Standard,1
ORD-107906,2024-06-23,2024-06-30,SUP-032,Central,WH-08,North,21814,Snacks,45,Road,1688.07,5.11,7.2,4615,11.86,1246.47,20203.0,3272,Standard,1
ORD-107907,2023-08-04,2023-08-08,SUP-033,North,WH-01,South,26129,Home Care,90,Road,501.41,3.63,4.36,1039,4.12,83.35,21519.0,3919,Standard,0
ORD-107908,2024-04-06,2024-04-11,SUP-028,East,WH-10,Central,9251,Dairy,7,Road,89.03,3.11,5.89,384,9.22,5.47,696.0,1387,Standard,1
ORD-107909,2023-09-27,2023-10-02,SUP-020,South,WH-04,Central,39740,Snacks,45,Road,1849.58,5.31,5.17,2464,18.95,729.18,26600.0,5961,Standard,0
ORD-107910,2024-04-17,2024-04-24,SUP-010,Central,WH-06,South,34774,Staples,180,Rail,2072.53,7.59,7.96,2746,6.03,569.12,25612.0,5216,High,0
ORD-107911,2023-11-20,2023-11-28,SUP-038,Central,WH-09,North,44883,Snacks,45,Road,362.52,3.45,8.32,3275,16.03,189.96,14287.0,6732,High,1
ORD-107912,2024-01-08,2024-01-10,SUP-029,Central,WH-10,Central,9251,Confectionery,120,Air,1255.74,2.57,2.99,1077,7.88,1217.19,,1387,High,0
ORD-107913,2024-11-12,2024-11-21,SUP-031,North,WH-01,South,26129,Snacks,45,Rail,2400.39,8.0,9.73,2812,7.6,674.99,7309.0,3919,Standard,1
ORD-107914,2024-07-31,2024-08-15,SUP-018,East,WH-02,South,19216,Staples,180,Sea,376.69,12.47,15.12,4893,16.01,73.73,11989.0,2882,Standard,1
ORD-107915,2023-05-02,2023-05-04,SUP-034,West,WH-08,North,21814,Home Care,90,Road,354.3,3.44,2.89,4885,1.61,276.92,17612.0,3272,Standard,0
ORD-107916,2023-02-26,2023-03-05,SUP-017,West,WH-02,South,19216,Staples,180,Road,2211.42,5.76,7.26,154,4.87,54.49,6702.0,2882,Standard,1
ORD-107917,2023-04-16,2023-05-04,SUP-004,East,WH-12,North,38605,Confectionery,120,Sea,2183.78,14.73,18.36,3933,21.78,343.55,28610.0,5790,High,1
ORD-107918,2024-06-02,2024-06-16,SUP-016,South,WH-06,South,34774,Personal Care,60,Sea,2226.44,14.78,14.87,3816,24.92,339.84,9166.0,5216,Standard,0
ORD-107919,2024-09-05,2024-09-19,SUP-020,South,WH-08,North,21814,Home Care,90,Sea,-210.55,12.26,14.9,1802,23.31,15.18,1008.0,3272,Standard,1
ORD-107920,2023-07-14,2023-07-21,SUP-012,South,WH-11,Central,38147,Confectionery,120,Rail,2336.69,7.92,7.05,2770,1.34,647.26,25622.0,5722,Critical,0
ORD-107921,2023-11-19,2023-11-29,SUP-028,East,WH-12,North,38605,Confectionery,120,Road,2947.36,6.68,10.14,2408,5.6,1135.56,2651.0,5790,Standard,1
ORD-107922,2023-12-10,2023-12-17,SUP-039,North,WH-10,Central,9251,Snacks,45,Road,537.26,3.67,7.65,4162,9.0,357.77,5536.0,1387,Standard,1
ORD-107923,2024-09-29,2024-10-06,SUP-013,South,WH-07,North,23459,Snacks,45,Air,2989.62,4.74,7.25,2461,1.07,6621.7,4397.0,3518,Standard,1
ORD-107924,2023-07-12,2023-07-16,SUP-038,Central,WH-12,North,38605,Frozen Foods,20,Road,819.92,4.02,4.17,3170,15.76,415.87,18859.0,5790,High,0
ORD-107925,2023-04-02,2023-04-09,SUP-006,South,WH-01,South,26129,Snacks,45,Road,700.55,3.88,7.48,2432,17.76,272.6,3422.0,3919,Standard,1
ORD-107926,2024-09-01,2024-09-07,SUP-011,Central,WH-02,South,19216,Snacks,45,Road,640.64,3.8,6.28,2796,13.7,286.6,3378.0,2882,Standard,1
ORD-107927,2023-06-05,2023-06-11,SUP-035,Central,WH-01,South,26129,Beverages,30,Road,878.32,4.1,6.07,726,,102.03,15631.0,3919,High,1
ORD-107928,2024-05-25,2024-05-28,SUP-038,Central,WH-09,North,44883,Staples,180,Road,68.72,3.09,3.8,4508,10.46,49.56,15331.0,6732,High,0
ORD-107929,2024-02-02,2024-02-08,SUP-040,East,WH-07,North,23459,Staples,180,Rail,1276.12,6.6,6.74,1710,19.29,218.22,17067.0,3518,Standard,0
ORD-107930,2023-09-24,2023-10-01,SUP-017,West,WH-11,Central,38147,Snacks,45,Air,2583.13,4.23,7.88,2190,10.13,5091.36,36642.0,5722,Critical,1
ORD-107931,2023-05-03,2023-05-10,SUP-007,South,WH-12,North,38605,Beverages,30,Road,1692.09,5.12,7.25,2534,18.85,686.04,23089.0,5790,Critical,1
ORD-107932,2024-07-15,2024-07-20,SUP-025,East,WH-01,South,26129,Personal Care,60,Road,1025.26,4.28,5.19,4017,19.33,658.96,17550.0,3919,Standard,0
ORD-107933,2024-07-30,2024-08-01,SUP-037,South,WH-10,Central,9251,Staples,180,Air,2123.81,3.65,2.88,2054,4.87,3926.08,7522.0,1387,High,0
ORD-107934,2024-04-25,2024-05-01,SUP-023,North,WH-10,Central,9251,Confectionery,120,Road,2428.47,6.04,6.37,4368,23.25,1697.21,8241.0,1387,Standard,0
ORD-107935,2023-05-10,2023-05-17,SUP-035,Central,WH-07,North,23459,Personal Care,60,Road,2308.13,5.89,7.27,2608,6.82,963.14,19542.0,3518,Standard,1
ORD-107936,2023-02-24,2023-02-26,SUP-036,Central,WH-09,North,44883,Dairy,7,Road,1808.89,5.26,2.49,4787,21.35,1385.47,41048.0,6732,High,0
ORD-107937,2024-02-02,2024-02-06,SUP-023,North,WH-07,North,23459,Beverages,30,Road,734.1,3.92,4.85,4644,14.76,545.47,10951.0,3518,High,0
ORD-107938,2023-06-05,2023-06-09,SUP-037,South,WH-10,Central,9251,Confectionery,120,Road,582.16,3.73,4.04,3430,15.22,319.49,2077.0,1387,Standard,0
ORD-107939,2023-08-26,2023-08-28,SUP-015,West,WH-05,Central,20101,Confectionery,120,Road,744.38,3.93,2.94,1422,22.01,169.36,7422.0,3015,Standard,0
ORD-107940,2023-12-07,2023-12-11,SUP-021,Central,WH-11,Central,38147,Home Care,90,Road,184.44,3.23,4.25,2591,11.03,76.46,1256.0,5722,Standard,1
ORD-107941,2024-03-22,2024-04-01,SUP-019,Central,WH-05,Central,20101,Personal Care,60,Sea,114.08,12.14,10.88,2516,8.23,11.48,18957.0,3015,High,0
ORD-107942,2023-11-01,2023-11-08,SUP-012,South,WH-12,North,38605,Home Care,90,Road,626.22,3.78,7.74,4705,14.89,471.42,19768.0,5790,High,1
ORD-107943,2023-04-15,2023-04-20,SUP-028,East,WH-08,North,21814,Staples,180,Road,959.42,4.2,5.96,725,6.83,111.29,2817.0,3272,High,1
ORD-107944,2024-06-22,2024-07-04,SUP-006,South,WH-08,North,21814,Home Care,90,Rail,2931.44,8.66,12.8,3175,13.12,930.73,19383.0,3272,Standard,1
